first_name,dk_id,player_name,last_name,position,birth_date,team_id,id,dk_position,dk_id,city,updated_at,created_at,abbreviation,id,team_name
Tayshaun,16,Tayshaun Prince,Prince,Forward,1980-02-28,1610612750,2419,SF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,2419,Timberwolves
Mickael,16,Mickael Gelabale,Gelabale,Forward,1983-05-22,1610612750,101153,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,101153,Timberwolves
Brandon,16,Brandon Roy,Roy,Guard,1984-07-23,1610612750,200750,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,200750,Timberwolves
Nikola,16,Nikola Pekovic,Pekovic,Center,1986-01-03,1610612750,201593,C,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,201593,Timberwolves
Othyus,16,Othyus Jeffers,Jeffers,Guard-Forward,1985-08-05,1610612750,201785,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,201785,Timberwolves
Ricky,16,Ricky Rubio,Rubio,Guard,1990-10-21,1610612750,201937,PG,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,201937,Timberwolves
Nemanja,16,Nemanja Bjelica,Bjelica,Forward,1988-05-09,1610612750,202357,PF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,202357,Timberwolves
Chris,16,Chris Johnson,Johnson,Forward,1985-07-17,1610612750,202419,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,202419,Timberwolves
Arinze,16,Arinze Onuaku,Onuaku,Forward-Center,1987-07-13,1610612750,202620,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,202620,Timberwolves
Greg,16,Greg Smith,Smith,Center,1991-01-08,1610612750,202962,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,202962,Timberwolves
Justin,16,Justin Hamilton,Hamilton,Center,1990-04-01,1610612750,203120,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203120,Timberwolves
Robbie,16,Robbie Hummel,Hummel,Forward,1989-03-08,1610612750,203133,,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203133,Timberwolves
Gorgui,16,Gorgui Dieng,Dieng,Center,1990-01-18,1610612750,203476,C,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203476,Timberwolves
Shabazz,16,Shabazz Muhammad,Muhammad,Forward,1992-11-13,1610612750,203498,SF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203498,Timberwolves
Zach,16,Zach LaVine,LaVine,Guard,1995-03-10,1610612750,203897,PG,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203897,Timberwolves
Adreian,16,Adreian Payne,Payne,Forward,1991-02-19,1610612750,203940,PF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203940,Timberwolves
Andrew,16,Andrew Wiggins,Wiggins,Guard-Forward,1995-02-23,1610612750,203952,SF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,203952,Timberwolves
Damjan,16,Damjan Rudez,Rudez,Forward,1986-06-17,1610612750,204014,SF,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,204014,Timberwolves
Tyus,16,Tyus Jones,Jones,Guard,1996-05-10,1610612750,1626145,PG,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,1626145,Timberwolves
Karl-Anthony,16,Karl-Anthony Towns,Towns,Center,1995-11-15,1610612750,1626157,C,16,Minnesota,2015-10-21 15:29:41,2015-10-21 15:29:41,MIN,1626157,Timberwolves
Jerry,17,Jerry Stackhouse,Stackhouse,Forward,1974-11-05,1610612751,711,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,711,Nets
Jason,17,Jason Collins,Collins,Center,1978-12-02,1610612751,2215,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,2215,Nets
Jarrett,17,Jarrett Jack,Jack,Guard,1983-10-28,1610612751,101127,PG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,101127,Nets
Andray,17,Andray Blatche,Blatche,Center-Forward,1986-08-22,1610612751,101154,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,101154,Nets
Stephen,17,Stephen Graham,Graham,Guard-Forward,1982-06-11,1610612751,101211,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,101211,Nets
Shelden,17,Shelden Williams,Williams,Center-Forward,1983-10-21,1610612751,200749,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,200749,Nets
Thaddeus,17,Thaddeus Young,Young,Forward,1988-06-21,1610612751,201152,PF,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,201152,Nets
Mario,17,Mario West,West,Guard,1984-06-19,1610612751,201238,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,201238,Nets
Brook,17,Brook Lopez,Lopez,Center,1988-04-01,1610612751,201572,C,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,201572,Nets
Earl,17,Earl Clark,Clark,Forward,1988-01-17,1610612751,201947,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,201947,Nets
Wayne,17,Wayne Ellington,Ellington,Guard,1987-11-29,1610612751,201961,SG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,201961,Nets
Sundiata,17,Sundiata Gaines,Gaines,Guard,1986-04-18,1610612751,202178,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202178,Nets
Armon,17,Armon Johnson,Johnson,Guard,1989-02-23,1610612751,202356,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202356,Nets
Jerome,17,Jerome Jordan,Jordan,Center,1986-09-29,1610612751,202366,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202366,Nets
Donald,17,Donald Sloan,Sloan,Guard,1988-01-15,1610612751,202388,PG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202388,Nets
Bojan,17,Bojan Bogdanovic,Bogdanovic,Guard-Forward,1989-04-18,1610612751,202711,SF,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202711,Nets
Jordan,17,Jordan Williams,Williams,Center,1990-10-11,1610612751,202716,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202716,Nets
Darius,17,Darius Morris,Morris,Guard,1991-01-03,1610612751,202721,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,202721,Nets
Thomas,17,Thomas Robinson,Robinson,Forward,1991-03-17,1610612751,203080,PF,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203080,Nets
Marquis,17,Marquis Teague,Teague,Guard,1993-02-28,1610612751,203104,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203104,Nets
Kris,17,Kris Joseph,Joseph,Forward,1988-12-17,1610612751,203126,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203126,Nets
Henry,17,Henry Sims,Sims,Center-Forward,1990-03-27,1610612751,203156,C,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203156,Nets
Willie,17,Willie Reed,Reed,Forward-Center,1990-05-16,1610612751,203186,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203186,Nets
Shane,17,Shane Larkin,Larkin,Guard,1992-10-02,1610612751,203499,PG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203499,Nets
Sergey,17,Sergey Karasev,Karasev,Guard-Forward,1993-10-26,1610612751,203508,SF,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203508,Nets
Markel,17,Markel Brown,Brown,Guard,1992-01-29,1610612751,203900,SG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203900,Nets
Sean,17,Sean Kilpatrick,Kilpatrick,Guard,1990-01-06,1610612751,203930,SG,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,203930,Nets
Rondae,17,Rondae Hollis-Jefferson,Hollis-Jefferson,Guard-Forward,1995-01-03,1610612751,1626178,SF,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,1626178,Nets
Chris,17,Chris McCullough,McCullough,Forward,1995-02-05,1610612751,1626191,,17,Brooklyn,2015-10-21 15:29:41,2015-10-21 15:29:41,BKN,1626191,Nets
Jason,18,Jason Kidd,Kidd,Guard,1973-03-23,1610612752,467,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,467,Knicks
Marcus,18,Marcus Camby,Camby,Center-Forward,1974-03-22,1610612752,948,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,948,Knicks
Mike,18,Mike Bibby,Bibby,Guard,1978-05-13,1610612752,1710,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,1710,Knicks
Baron,18,Baron Davis,Davis,Guard,1979-04-13,1610612752,1884,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,1884,Knicks
Lamar,18,Lamar Odom,Odom,Forward,1979-11-06,1610612752,1885,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,1885,Knicks
Quentin,18,Quentin Richardson,Richardson,Forward,1980-04-13,1610612752,2047,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,2047,Knicks
Dan,18,Dan Gadzuric,Gadzuric,Center,1978-02-02,1610612752,2429,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,2429,Knicks
Carmelo,18,Carmelo Anthony,Anthony,Forward,1984-05-29,1610612752,2546,SF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,2546,Knicks
Sasha,18,Sasha Vujacic,Vujacic,Guard,1984-03-08,1610612752,2756,SG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,2756,Knicks
Jose,18,Jose Calderon,Calderon,Guard,1981-09-28,1610612752,101181,PG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,101181,Knicks
James,18,James White,White,Guard-Forward,1982-10-21,1610612752,200778,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,200778,Knicks
Lou,18,Lou Amundson,Amundson,Forward,1982-12-07,1610612752,200811,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,200811,Knicks
Arron,18,Arron Afflalo,Afflalo,Guard,1985-10-15,1610612752,201167,SG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,201167,Knicks
Robin,18,Robin Lopez,Lopez,Center,1988-04-01,1610612752,201577,C,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,201577,Knicks
Kevin,18,Kevin Seraphin,Seraphin,Forward-Center,1989-12-07,1610612752,202338,PF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,202338,Knicks
Andy,18,Andy Rautins,Rautins,Guard,1986-11-02,1610612752,202360,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,202360,Knicks
Lance,18,Lance Thomas,Thomas,Forward,1988-04-24,1610612752,202498,SF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,202498,Knicks
Derrick,18,Derrick Williams,Williams,Forward,1991-05-25,1610612752,202682,SF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,202682,Knicks
Jeremy,18,Jeremy Tyler,Tyler,Forward,1991-06-21,1610612752,202719,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,202719,Knicks
Tony,18,Tony Wroten,Wroten,Guard,1993-04-13,1610612752,203100,PG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203100,Knicks
Kyle,18,Kyle O'Quinn,O'Quinn,Forward-Center,1990-03-26,1610612752,203124,PF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203124,Knicks
Alexey,18,Alexey Shved,Shved,Guard,1988-12-16,1610612752,203144,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203144,Knicks
Ricky,18,Ricky Ledo,Ledo,Guard,1992-09-10,1610612752,203495,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203495,Knicks
Thanasis,18,Thanasis Antetokounmpo,Antetokounmpo,Forward,1992-07-18,1610612752,203648,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203648,Knicks
Cleanthony,18,Cleanthony Early,Early,Forward,1991-04-17,1610612752,203921,SF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,203921,Knicks
Kristaps,18,Kristaps Porzingis,Porzingis,Forward-Center,1995-08-02,1610612752,204001,PF,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,204001,Knicks
Travis,18,Travis Wear,Wear,Forward,1990-09-21,1610612752,204037,,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,204037,Knicks
Langston,18,Langston Galloway,Galloway,Guard,1991-12-09,1610612752,204038,SG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,204038,Knicks
Jerian,18,Jerian Grant,Grant,Guard,1992-10-09,1610612752,1626170,PG,18,New York,2015-10-21 15:29:41,2015-10-21 15:29:41,NYK,1626170,Knicks
Malik,19,Malik Allen,Allen,Forward,1978-06-27,1610612753,2124,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,2124,Magic
Luke,19,Luke Ridnour,Ridnour,Guard,1981-02-13,1610612753,2557,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,2557,Magic
Willie,19,Willie Green,Green,Guard,1981-07-28,1610612753,2584,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,2584,Magic
Ben,19,Ben Gordon,Gordon,Guard,1983-04-04,1610612753,2732,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,2732,Magic
Ersan,19,Ersan Ilyasova,Ilyasova,Forward,1987-05-15,1610612753,101141,PF,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,101141,Magic
Von,19,Von Wafer,Wafer,Guard,1985-07-21,1610612753,101144,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,101144,Magic
Jason,19,Jason Smith,Smith,Forward-Center,1986-03-02,1610612753,201160,PF,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,201160,Magic
CJ,19,CJ Watson,Watson,Guard,1984-04-17,1610612753,201228,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,201228,Magic
Brandon,19,Brandon Jennings,Jennings,Guard,1989-09-23,1610612753,201943,PG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,201943,Magic
Nikola,19,Nikola Vucevic,Vucevic,Center,1990-10-24,1610612753,202696,C,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,202696,Magic
Andrew,19,Andrew Nicholson,Nicholson,Forward,1989-12-08,1610612753,203094,PF,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203094,Magic
Evan,19,Evan Fournier,Fournier,Guard-Forward,1992-10-29,1610612753,203095,SG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203095,Magic
Doron,19,Doron Lamb,Lamb,Guard,1991-11-06,1610612753,203117,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203117,Magic
DeQuan,19,DeQuan Jones,Jones,Forward,1990-06-20,1610612753,203199,,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203199,Magic
Dewayne,19,Dewayne Dedmon,Dedmon,Center,1989-08-12,1610612753,203473,C,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203473,Magic
Victor,19,Victor Oladipo,Oladipo,Guard,1992-05-04,1610612753,203506,SG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203506,Magic
Shabazz,19,Shabazz Napier,Napier,Guard,1991-07-14,1610612753,203894,PG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203894,Magic
Elfrid,19,Elfrid Payton,Payton,Guard,1994-02-22,1610612753,203901,PG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203901,Magic
Devyn,19,Devyn Marble,Marble,Forward,1992-09-21,1610612753,203906,SF,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203906,Magic
Aaron,19,Aaron Gordon,Gordon,Forward,1995-09-16,1610612753,203932,PF,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,203932,Magic
Mario,19,Mario Hezonja,Hezonja,Guard-Forward,1995-02-25,1610612753,1626209,SG,19,Orlando,2015-10-21 15:29:41,2015-10-21 15:29:41,ORL,1626209,Magic
James,11,James Posey,Posey,Forward,1977-01-13,1610612754,1899,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,1899,Pacers
Jeff,11,Jeff Foster,Foster,Forward-Center,1977-01-16,1610612754,1902,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,1902,Pacers
Andrew,11,Andrew Bynum,Bynum,Center,1987-10-27,1610612754,101115,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,101115,Pacers
Ian,11,Ian Mahinmi,Mahinmi,Center,1986-11-05,1610612754,101133,C,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,101133,Pacers
CJ,11,CJ Miles,Miles,Forward-Guard,1987-03-18,1610612754,101139,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,101139,Pacers
Monta,11,Monta Ellis,Ellis,Guard,1985-10-26,1610612754,101145,SG,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,101145,Pacers
Rodney,11,Rodney Stuckey,Stuckey,Guard,1986-04-21,1610612754,201155,SG,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201155,Pacers
Kyrylo,11,Kyrylo Fesenko,Fesenko,Center,1986-12-24,1610612754,201178,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201178,Pacers
George,11,George Hill,Hill,Guard,1986-05-04,1610612754,201588,PG,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201588,Pacers
Jordan,11,Jordan Hill,Hill,Center,1987-07-27,1610612754,201941,C,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201941,Pacers
Ty,11,Ty Lawson,Lawson,Guard,1987-11-03,1610612754,201951,PG,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201951,Pacers
Sam,11,Sam Young,Young,Forward-Guard,1985-06-01,1610612754,201970,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,201970,Pacers
Paul,11,Paul George,George,Forward,1990-05-02,1610612754,202331,SF,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,202331,Pacers
Lavoy,11,Lavoy Allen,Allen,Forward-Center,1989-02-04,1610612754,202730,C,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,202730,Pacers
Ben,11,Ben Hansbrough,Hansbrough,Guard,1987-12-23,1610612754,203162,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,203162,Pacers
Solomon,11,Solomon Hill,Hill,Forward,1991-03-18,1610612754,203524,SF,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,203524,Pacers
Glenn,11,Glenn Robinson,Robinson,Guard-Forward,1994-01-08,1610612754,203922,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,203922,Pacers
Shayne,11,Shayne Whittington,Whittington,Forward-Center,1991-03-27,1610612754,203963,C,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,203963,Pacers
Myles,11,Myles Turner,Turner,Forward-Center,1996-03-24,1610612754,1626167,C,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,1626167,Pacers
Rakeem,11,Rakeem Christmas,Christmas,Forward,1991-12-01,1610612754,1626176,,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,1626176,Pacers
Joe,11,Joe Young,Young,Guard,1992-06-27,1610612754,1626202,SG,11,Indiana,2015-10-21 15:29:41,2015-10-21 15:29:41,IND,1626202,Pacers
Antonio,20,Antonio Daniels,Daniels,Guard,1975-03-19,1610612755,1498,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1498,76ers
Tony,20,Tony Battie,Battie,Center,1976-02-11,1610612755,1499,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1499,76ers
Elton,20,Elton Brand,Brand,Forward,1979-03-11,1610612755,1882,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1882,76ers
Kwame,20,Kwame Brown,Brown,Center,1982-03-10,1610612755,2198,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,2198,76ers
Jason,20,Jason Richardson,Richardson,Guard,1981-01-20,1610612755,2202,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,2202,76ers
Darius,20,Darius Songaila,Songaila,Forward,1978-02-14,1610612755,2443,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,2443,76ers
Damien,20,Damien Wilkins,Wilkins,Guard-Forward,1980-01-11,1610612755,2863,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,2863,76ers
Carl,20,Carl Landry,Landry,Forward,1983-09-19,1610612755,201171,PF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,201171,76ers
Byron,20,Byron Mullens,Mullens,Center,1989-02-14,1610612755,201957,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,201957,76ers
Craig,20,Craig Brackins,Brackins,Forward,1987-10-09,1610612755,202342,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,202342,76ers
Jarvis,20,Jarvis Varnado,Varnado,Forward-Center,1988-03-01,1610612755,202363,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,202363,76ers
Ish,20,Ish Smith,Smith,Guard,1988-07-05,1610612755,202397,PG,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,202397,76ers
Charles,20,Charles Jenkins,Jenkins,Guard,1989-02-28,1610612755,202724,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,202724,76ers
Xavier,20,Xavier Silas,Silas,Guard,1988-01-22,1610612755,202918,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,202918,76ers
Kendall,20,Kendall Marshall,Marshall,Guard,1991-08-19,1610612755,203088,PG,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203088,76ers
Arnett,20,Arnett Moultrie,Moultrie,Forward,1990-11-18,1610612755,203102,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203102,76ers
Furkan,20,Furkan Aldemir,Aldemir,Forward-Center,1991-08-09,1610612755,203128,PF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203128,76ers
Hollis,20,Hollis Thompson,Thompson,Guard-Forward,1991-04-03,1610612755,203138,SG,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203138,76ers
Nerlens,20,Nerlens Noel,Noel,Forward-Center,1994-04-10,1610612755,203457,C,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203457,76ers
Isaiah,20,Isaiah Canaan,Canaan,Guard,1991-05-21,1610612755,203477,PG,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203477,76ers
Robert,20,Robert Covington,Covington,Forward,1990-12-14,1610612755,203496,SF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203496,76ers
Adonis,20,Adonis Thomas,Thomas,Guard-Forward,1993-03-25,1610612755,203519,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203519,76ers
Casper,20,Casper Ware,Ware,Guard,1990-01-17,1610612755,203810,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203810,76ers
Nik,20,Nik Stauskas,Stauskas,Guard,1993-10-07,1610612755,203917,SG,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203917,76ers
Jerami,20,Jerami Grant,Grant,Forward,1994-03-12,1610612755,203924,SF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,203924,76ers
TJ,20,TJ McConnell,McConnell,Guard,1992-03-25,1610612755,204456,,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,204456,76ers
Jahlil,20,Jahlil Okafor,Okafor,Center,1995-12-15,1610612755,1626143,C,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1626143,76ers
Richaun,20,Richaun Holmes,Holmes,Forward,1993-10-15,1610612755,1626158,PF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1626158,76ers
Christian,20,Christian Wood,Wood,Forward,1995-09-27,1610612755,1626174,PF,20,Philadelphia,2015-10-21 15:29:41,2015-10-21 15:29:41,PHI,1626174,76ers
Michael,21,Michael Redd,Redd,Guard,1979-08-24,1610612756,2072,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,2072,Suns
Tyson,21,Tyson Chandler,Chandler,Center,1982-10-02,1610612756,2199,C,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,2199,Suns
Emeka,21,Emeka Okafor,Okafor,Center,1982-09-28,1610612756,2731,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,2731,Suns
Earl,21,Earl Barron,Barron,Forward-Center,1981-08-14,1610612756,2853,C,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,2853,Suns
Danny,21,Danny Granger,Granger,Forward-Guard,1983-04-20,1610612756,101122,SF,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,101122,Suns
Ronnie,21,Ronnie Price,Price,Guard,1983-06-21,1610612756,101179,PG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,101179,Suns
PJ,21,PJ Tucker,Tucker,Forward,1985-05-05,1610612756,200782,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,200782,Suns
Hamed,21,Hamed Haddadi,Haddadi,Center,1985-05-19,1610612756,201632,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,201632,Suns
Chase,21,Chase Budinger,Budinger,Forward,1988-05-22,1610612756,201978,SF,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,201978,Suns
Jerel,21,Jerel McNeal,McNeal,Guard,1987-06-01,1610612756,202077,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202077,Suns
Garret,21,Garret Siler,Siler,Center,1986-10-25,1610612756,202081,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202081,Suns
